12/9/2007,4:49:22 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/9/2007,4:31:49 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/9/2007,3:16:22 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/9/2007,2:05:11 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/9/2007,1:27:21 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,11:50:39 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,11:41:21 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,10:05:21 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,9:36:06 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,8:09:20 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,7:33:59 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,6:30:20 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,5:19:26 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,4:50:20 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,3:04:51 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,2:54:20 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,1:07:19 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/8/2007,12:38:13 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,10:23:38 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,8:21:30 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,6:06:58 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,3:52:25 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/8/2007,1:37:53 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,11:35:45 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,9:21:13 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,7:06:40 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,4:52:08 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,2:25:33 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,12:11:00 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,9:56:27 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,7:41:55 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,5:15:20 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,3:00:49 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/7/2007,12:46:18 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,10:31:45 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,8:05:11 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,5:50:33 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,3:35:59 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,2:05:18 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The IMAPI CD-Burning COM Service service entered the stopped state.
12/6/2007,2:05:11 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The IMAPI CD-Burning COM Service service entered the running state.
12/6/2007,2:05:11 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,BDUNSTAN-XP,The IMAPI CD-Burning COM Service service was successfully sent a start control.
12/6/2007,2:04:43 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The Windows Installer service entered the stopped state.
12/6/2007,2:04:43 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The IMAPI CD-Burning COM Service service entered the stopped state.
12/6/2007,2:04:36 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The IMAPI CD-Burning COM Service service entered the running state.
12/6/2007,2:04:36 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,BDUNSTAN-XP,The IMAPI CD-Burning COM Service service was successfully sent a start control.
12/6/2007,2:04:26 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The Windows Installer service entered the running state.
12/6/2007,2:04:26 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,BDUNSTAN-XP,The Windows Installer service was successfully sent a start control.
12/6/2007,2:02:38 PM,USER32,Warning,None,1073,NT AUTHORITY\SYSTEM,BDUNSTAN-XP,The attempt to unknown BDUNSTAN-XP failed
12/6/2007,1:34:49 PM,VMnetDHCP,Warning,None,1,N/A,BDUNSTAN-XP,dispatch: Timeout waiting for input data
12/6/2007,1:22:47 PM,VMnetDHCP,Warning,None,1,N/A,BDUNSTAN-XP,dispatch: Timeout waiting for input data
12/6/2007,1:15:07 PM,VMnetDHCP,Warning,None,1,N/A,BDUNSTAN-XP,dispatch: Timeout waiting for input data
12/6/2007,1:09:24 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,12:53:35 PM,VMnetDHCP,Warning,None,1,N/A,BDUNSTAN-XP,dispatch: Timeout waiting for input data
12/6/2007,12:42:32 PM,VMnetDHCP,Warning,None,1,N/A,BDUNSTAN-XP,dispatch: Timeout waiting for input data
12/6/2007,10:54:52 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,8:57:23 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/6/2007,8:40:20 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,7:14:24 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/6/2007,6:25:48 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,5:44:23 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/6/2007,3:59:13 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,3:54:23 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/6/2007,2:14:22 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/6/2007,1:44:42 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/6/2007,12:16:22 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,11:30:08 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,10:43:22 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,9:15:35 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,9:00:21 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,7:24:19 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,6:48:57 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,5:47:18 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,4:34:22 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,4:15:18 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,2:23:18 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,2:07:47 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,12:41:17 PM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,11:53:15 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,11:02:17 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/5/2007,10:55:44 AM,Windows Update Agent,Information,Installation ,17,N/A,BDUNSTAN-XP,"Installation Ready: The following updates are downloaded and ready for installation. To install the updates, an administrator should log on to this computer and Windows will prompt with further instructions: 
- Update for Outlook Junk Email Filter 2007 (KB943559)
- Security Update for Windows XP (KB943460)"
12/5/2007,10:55:44 AM,Windows Update Agent,Information,Installation ,17,N/A,BDUNSTAN-XP,"Installation Ready: The following updates are downloaded and ready for installation. To install the updates, an administrator should log on to this computer and Windows will prompt with further instructions: 
- Update for Outlook Junk Email Filter 2007 (KB943559)"
12/5/2007,9:38:42 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,7:24:14 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,4:57:33 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,2:42:48 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/5/2007,12:28:23 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,10:02:00 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,7:47:16 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,5:30:00 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The Windows Installer service entered the stopped state.
12/4/2007,5:20:28 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,5:19:30 PM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The Windows Installer service entered the running state.
12/4/2007,5:19:30 PM,Service Control Manager,Information,None,7035,NT AUTHORITY\SYSTEM,BDUNSTAN-XP,The Windows Installer service was successfully sent a start control.
12/4/2007,2:53:54 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,12:39:22 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,10:24:51 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,9:19:05 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/4/2007,8:10:16 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,7:23:12 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/4/2007,5:43:41 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,5:37:11 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/4/2007,3:41:11 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc3.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/4/2007,3:29:08 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/4/2007,1:14:34 AM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/3/2007,10:48:01 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/3/2007,8:33:23 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/3/2007,6:18:53 PM,BROWSER,Warning,None,8021,N/A,BDUNSTAN-XP,The browser was unable to retrieve a list of servers from the browser master \\CORPQA-DC2 on the network \Device\NetBT_Tcpip_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4}. The data is the error code.
12/3/2007,11:32:03 AM,W32Time,Information,None,35,N/A,BDUNSTAN-XP,The time service is now synchronizing the system time with the time source corpqa-dc2.corpqa.centeris.com (ntp.d|10.100.0.58:123->10.100.1.51:123).
12/3/2007,11:31:55 AM,Service Control Manager,Information,None,7036,N/A,BDUNSTAN-XP,The Windows Image Acquisition (WIA) service entered the running state.
12/3/2007,11:31:40 AM,Tcpip,Information,None,4201,N/A,BDUNSTAN-XP,"The system detected that network adapter \DEVICE\TCPIP_{D5ED3086-2434-4BDB-9F86-B42AF164B5F4} was connected to the network, and has initiated normal operation over the network adapter."
12/3/2007,10:25:05 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/3/2007,8:30:05 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
12/3/2007,6:49:05 AM,LSASRV,Warning,SPNEGO (Negotiator) ,40961,N/A,BDUNSTAN-XP,The Security System could not establish a secured connection with the server ldap/corpqa-dc2.corpqa.centeris.com/corpqa.centeris.com@corpqa.centeris.com.  No authentication protocol was available.
